device_id,space_uuid,interval_start_time,interval_end_time,time_range,operation_mode,was_adjusting_temperature,target_temperature_in_celsius,median_temperature_in_celsius,median_return_temperature_in_celsius,median_humidity_in_percent,median_carbon_dioxide_in_ppm,low_pressure_highest_in_bar,high_pressure_highest_in_bar
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 00:00:00","2026-05-25 00:15:00",FIFTEEN_MINUTES,HEAT,0,18,20.675,21.4,46.9,585,12.1,12.1
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 00:00:00","2026-05-25 00:15:00",FIFTEEN_MINUTES,HEAT,0,18,20.675,21.5,46.9,585,12.1,12.1
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 00:00:00","2026-05-25 00:15:00",FIFTEEN_MINUTES,HEAT,0,18,20.675,21.5,46.9,585,12,12.1
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 00:00:00","2026-05-25 00:15:00",FIFTEEN_MINUTES,HEAT,0,18,20.675,21.6,46.9,585,12,12.1
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 00:15:00","2026-05-25 00:30:00",FIFTEEN_MINUTES,HEAT,0,18,20.56,21.3,47,584,12.1,12.1
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 00:15:00","2026-05-25 00:30:00",FIFTEEN_MINUTES,HEAT,0,18,20.56,21.4,47,584,11.9,12.1
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 00:15:00","2026-05-25 00:30:00",FIFTEEN_MINUTES,HEAT,0,18,20.56,21.2,47,584,12,12
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 00:15:00","2026-05-25 00:30:00",FIFTEEN_MINUTES,HEAT,0,18,20.56,21.4,47,584,12,12
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 00:30:00","2026-05-25 00:45:00",FIFTEEN_MINUTES,HEAT,0,18,20.485,21.1,47.1,588,11.9,12
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 00:30:00","2026-05-25 00:45:00",FIFTEEN_MINUTES,HEAT,0,18,20.485,21.1,47.1,588,11.9,12
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 00:30:00","2026-05-25 00:45:00",FIFTEEN_MINUTES,HEAT,0,18,20.485,21.3,47.1,588,11.8,11.8
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 00:30:00","2026-05-25 00:45:00",FIFTEEN_MINUTES,HEAT,0,18,20.485,21.2,47.1,588,11.8,12
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 00:45:00","2026-05-25 01:00:00",FIFTEEN_MINUTES,HEAT,0,18,20.325,20.95,47.3,593,11.7,11.8
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 00:45:00","2026-05-25 01:00:00",FIFTEEN_MINUTES,HEAT,0,18,20.325,20.95,47.3,593,11.9,11.9
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 00:45:00","2026-05-25 01:00:00",FIFTEEN_MINUTES,HEAT,0,18,20.325,21.1,47.3,593,11.7,11.8
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 00:45:00","2026-05-25 01:00:00",FIFTEEN_MINUTES,HEAT,0,18,20.325,21.15,47.3,593,11.7,11.8
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 01:00:00","2026-05-25 01:15:00",FIFTEEN_MINUTES,HEAT,0,18,20.14,20.8,47.5,596,11.7,11.7
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 01:00:00","2026-05-25 01:15:00",FIFTEEN_MINUTES,HEAT,0,18,20.14,20.95,47.5,596,11.6,11.8
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 01:00:00","2026-05-25 01:15:00",FIFTEEN_MINUTES,HEAT,0,18,20.14,20.8,47.5,596,11.7,11.8
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 01:00:00","2026-05-25 01:15:00",FIFTEEN_MINUTES,HEAT,0,18,20.14,21,47.5,596,11.6,11.6
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 01:15:00","2026-05-25 01:30:00",FIFTEEN_MINUTES,HEAT,0,18,20.07,20.7,47.6,591,11.7,11.6
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 01:15:00","2026-05-25 01:30:00",FIFTEEN_MINUTES,HEAT,0,18,20.07,20.9,47.6,591,11.6,11.6
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 01:15:00","2026-05-25 01:30:00",FIFTEEN_MINUTES,HEAT,0,18,20.07,20.8,47.6,591,11.6,11.7
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 01:15:00","2026-05-25 01:30:00",FIFTEEN_MINUTES,HEAT,0,18,20.07,20.7,47.6,591,11.6,11.7
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 01:30:00","2026-05-25 01:45:00",FIFTEEN_MINUTES,HEAT,0,18,19.97,20.7,47.7,589,11.6,11.6
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 01:30:00","2026-05-25 01:45:00",FIFTEEN_MINUTES,HEAT,0,18,19.97,20.7,47.7,589,11.5,11.6
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 01:30:00","2026-05-25 01:45:00",FIFTEEN_MINUTES,HEAT,0,18,19.97,20.5,47.7,589,11.6,11.7
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 01:30:00","2026-05-25 01:45:00",FIFTEEN_MINUTES,HEAT,0,18,19.97,20.5,47.7,589,11.7,11.6
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 01:45:00","2026-05-25 02:00:00",FIFTEEN_MINUTES,HEAT,0,18,19.83,20.3,47.8,586,11.6,11.6
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 01:45:00","2026-05-25 02:00:00",FIFTEEN_MINUTES,HEAT,0,18,19.83,20.6,47.8,586,11.5,11.5
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 01:45:00","2026-05-25 02:00:00",FIFTEEN_MINUTES,HEAT,0,18,19.83,20.4,47.8,586,11.6,11.6
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 01:45:00","2026-05-25 02:00:00",FIFTEEN_MINUTES,HEAT,0,18,19.83,20.5,47.8,586,11.5,11.6
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 02:00:00","2026-05-25 02:15:00",FIFTEEN_MINUTES,HEAT,0,18,19.68,20.3,47.9,585,11.4,11.6
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 02:00:00","2026-05-25 02:15:00",FIFTEEN_MINUTES,HEAT,0,18,19.68,20.2,47.9,585,11.5,11.5
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 02:00:00","2026-05-25 02:15:00",FIFTEEN_MINUTES,HEAT,0,18,19.68,20.2,47.9,585,11.5,11.6
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 02:00:00","2026-05-25 02:15:00",FIFTEEN_MINUTES,HEAT,0,18,19.68,20.5,47.9,585,11.4,11.5
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 02:15:00","2026-05-25 02:30:00",FIFTEEN_MINUTES,HEAT,0,18,19.525,20.2,48.1,582,11.3,11.5
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 02:15:00","2026-05-25 02:30:00",FIFTEEN_MINUTES,HEAT,0,18,19.525,20.05,48.1,582,11.4,11.5
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 02:15:00","2026-05-25 02:30:00",FIFTEEN_MINUTES,HEAT,0,18,19.525,20.1,48.1,582,11.4,11.5
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 02:15:00","2026-05-25 02:30:00",FIFTEEN_MINUTES,HEAT,0,18,19.525,20.35,48.1,582,11.3,11.4
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 02:30:00","2026-05-25 02:45:00",FIFTEEN_MINUTES,HEAT,0,18,19.385,19.9,48.2,577,11.4,11.5
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 02:30:00","2026-05-25 02:45:00",FIFTEEN_MINUTES,HEAT,0,18,19.385,20,48.2,577,11.3,11.3
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 02:30:00","2026-05-25 02:45:00",FIFTEEN_MINUTES,HEAT,0,18,19.385,20.2,48.2,577,11.2,11.3
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 02:30:00","2026-05-25 02:45:00",FIFTEEN_MINUTES,HEAT,0,18,19.385,20.1,48.2,577,11.3,11.4
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 02:45:00","2026-05-25 03:00:00",FIFTEEN_MINUTES,HEAT,0,18,19.255,19.7,48.2,585,11.3,11.3
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 02:45:00","2026-05-25 03:00:00",FIFTEEN_MINUTES,HEAT,0,18,19.255,19.9,48.2,585,11.2,11.3
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 02:45:00","2026-05-25 03:00:00",FIFTEEN_MINUTES,HEAT,0,18,19.255,20.1,48.2,585,11.1,11.2
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 02:45:00","2026-05-25 03:00:00",FIFTEEN_MINUTES,HEAT,0,18,19.255,19.8,48.2,585,11.2,11.3
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 03:00:00","2026-05-25 03:15:00",FIFTEEN_MINUTES,HEAT,0,18,19.15,19.75,48.2,587,11.1,11.2
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 03:00:00","2026-05-25 03:15:00",FIFTEEN_MINUTES,HEAT,0,18,19.15,19.55,48.2,587,11.2,11.3
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 03:00:00","2026-05-25 03:15:00",FIFTEEN_MINUTES,HEAT,0,18,19.15,19.7,48.2,587,11.1,11.1
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 03:00:00","2026-05-25 03:15:00",FIFTEEN_MINUTES,HEAT,0,18,19.15,19.9,48.2,587,11.1,11.1
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 03:15:00","2026-05-25 03:30:00",FIFTEEN_MINUTES,HEAT,0,18,19.06,19.8,48.2,595,11,11.1
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 03:15:00","2026-05-25 03:30:00",FIFTEEN_MINUTES,HEAT,0,18,19.06,19.6,48.2,595,11.1,11.1
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 03:15:00","2026-05-25 03:30:00",FIFTEEN_MINUTES,HEAT,0,18,19.06,19.4,48.2,595,11.1,11.1
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 03:15:00","2026-05-25 03:30:00",FIFTEEN_MINUTES,HEAT,0,18,19.06,19.6,48.2,595,11,11.1
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 03:30:00","2026-05-25 03:45:00",FIFTEEN_MINUTES,HEAT,0,18,18.905,19.3,48.2,605,11,11.1
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 03:30:00","2026-05-25 03:45:00",FIFTEEN_MINUTES,HEAT,0,18,18.905,19.45,48.2,605,11,11
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 03:30:00","2026-05-25 03:45:00",FIFTEEN_MINUTES,HEAT,0,18,18.905,19.5,48.2,605,11,11.1
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 03:30:00","2026-05-25 03:45:00",FIFTEEN_MINUTES,HEAT,0,18,18.905,19.7,48.2,605,11,11
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 03:45:00","2026-05-25 04:00:00",FIFTEEN_MINUTES,HEAT,0,18,18.76,19.3,48.3,610,11,11
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 03:45:00","2026-05-25 04:00:00",FIFTEEN_MINUTES,HEAT,0,18,18.76,19.6,48.3,610,11,11
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 03:45:00","2026-05-25 04:00:00",FIFTEEN_MINUTES,HEAT,0,18,18.76,19.4,48.3,610,10.9,11.1
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 03:45:00","2026-05-25 04:00:00",FIFTEEN_MINUTES,HEAT,0,18,18.76,19.2,48.3,610,11,11.1
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 04:00:00","2026-05-25 04:15:00",FIFTEEN_MINUTES,HEAT,0,18,18.645,19.3,48.5,612,11,11
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 04:00:00","2026-05-25 04:15:00",FIFTEEN_MINUTES,HEAT,0,18,18.645,19.5,48.5,612,11,11
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 04:00:00","2026-05-25 04:15:00",FIFTEEN_MINUTES,HEAT,0,18,18.645,19.3,48.5,612,10.9,11.1
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 04:00:00","2026-05-25 04:15:00",FIFTEEN_MINUTES,HEAT,0,18,18.645,19,48.5,612,11,11.1
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 04:15:00","2026-05-25 04:30:00",FIFTEEN_MINUTES,HEAT,0,18,18.58,19.2,48.65,602,10.9,11.1
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 04:15:00","2026-05-25 04:30:00",FIFTEEN_MINUTES,HEAT,0,18,18.58,19,48.65,602,11,11
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 04:15:00","2026-05-25 04:30:00",FIFTEEN_MINUTES,HEAT,0,18,18.58,19.2,48.65,602,11,11
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 04:15:00","2026-05-25 04:30:00",FIFTEEN_MINUTES,HEAT,0,18,18.58,19.45,48.65,602,11,11.1
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 04:30:00","2026-05-25 04:45:00",FIFTEEN_MINUTES,HEAT,0,18,18.52,19.2,48.9,602,11,11.1
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 04:30:00","2026-05-25 04:45:00",FIFTEEN_MINUTES,HEAT,0,18,18.52,19.45,48.9,602,11.1,11.1
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 04:30:00","2026-05-25 04:45:00",FIFTEEN_MINUTES,HEAT,0,18,18.52,18.9,48.9,602,11,11
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 04:30:00","2026-05-25 04:45:00",FIFTEEN_MINUTES,HEAT,0,18,18.52,19.2,48.9,602,11.1,11.1
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 04:45:00","2026-05-25 05:00:00",FIFTEEN_MINUTES,HEAT,0,18,18.465,18.9,49.2,602,11.1,11.1
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 04:45:00","2026-05-25 05:00:00",FIFTEEN_MINUTES,HEAT,0,18,18.465,19.45,49.2,602,11.2,11.3
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 04:45:00","2026-05-25 05:00:00",FIFTEEN_MINUTES,HEAT,0,18,18.465,19.2,49.2,602,11.2,11.2
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 04:45:00","2026-05-25 05:00:00",FIFTEEN_MINUTES,HEAT,0,18,18.465,19.2,49.2,602,11.1,11.2
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 05:00:00","2026-05-25 05:15:00",FIFTEEN_MINUTES,HEAT,0,18,18.41,19.3,49.75,599,11.3,11.3
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 05:00:00","2026-05-25 05:15:00",FIFTEEN_MINUTES,HEAT,0,18,18.41,19,49.75,599,11.3,11.3
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 05:00:00","2026-05-25 05:15:00",FIFTEEN_MINUTES,HEAT,0,18,18.41,19.6,49.75,599,11.5,11.5
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 05:00:00","2026-05-25 05:15:00",FIFTEEN_MINUTES,HEAT,0,18,18.41,19.3,49.75,599,11.4,11.4
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 05:15:00","2026-05-25 05:30:00",FIFTEEN_MINUTES,HEAT,0,18,18.41,19.8,50.3,595,11.8,11.9
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 05:15:00","2026-05-25 05:30:00",FIFTEEN_MINUTES,HEAT,0,18,18.41,19.5,50.3,595,11.5,11.6
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 05:15:00","2026-05-25 05:30:00",FIFTEEN_MINUTES,HEAT,0,18,18.41,19.6,50.3,595,11.6,11.6
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 05:15:00","2026-05-25 05:30:00",FIFTEEN_MINUTES,HEAT,0,18,18.41,19.2,50.3,595,11.6,11.6
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 05:30:00","2026-05-25 05:45:00",FIFTEEN_MINUTES,HEAT,0,18,18.47,19.85,50.85,588,11.9,11.8
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 05:30:00","2026-05-25 05:45:00",FIFTEEN_MINUTES,HEAT,0,18,18.47,20.2,50.85,588,12.2,12.3
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 05:30:00","2026-05-25 05:45:00",FIFTEEN_MINUTES,HEAT,0,18,18.47,19.75,50.85,588,11.8,11.9
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 05:30:00","2026-05-25 05:45:00",FIFTEEN_MINUTES,HEAT,0,18,18.47,19.4,50.85,588,11.9,12
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 05:45:00","2026-05-25 06:00:00",FIFTEEN_MINUTES,HEAT,0,18,18.56,20.6,51.3,563,12.7,12.8
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 05:45:00","2026-05-25 06:00:00",FIFTEEN_MINUTES,HEAT,0,18,18.56,20.1,51.3,563,12.2,12.3
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 05:45:00","2026-05-25 06:00:00",FIFTEEN_MINUTES,HEAT,0,18,18.56,19.8,51.3,563,12.2,12.3
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 05:45:00","2026-05-25 06:00:00",FIFTEEN_MINUTES,HEAT,0,18,18.56,20.15,51.3,563,12.2,12.2
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 06:00:00","2026-05-25 06:15:00",FIFTEEN_MINUTES,HEAT,0,18,18.61,20.5,51.95,533,12.6,12.5
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 06:00:00","2026-05-25 06:15:00",FIFTEEN_MINUTES,HEAT,0,18,18.61,20.9,51.95,533,13.1,13.1
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 06:00:00","2026-05-25 06:15:00",FIFTEEN_MINUTES,HEAT,0,18,18.61,20.3,51.95,533,12.6,12.6
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 06:00:00","2026-05-25 06:15:00",FIFTEEN_MINUTES,HEAT,0,18,18.61,20.5,51.95,533,12.6,12.7
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 06:15:00","2026-05-25 06:30:00",FIFTEEN_MINUTES,HEAT,0,18,18.46,20.9,52.9,513,13,13
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 06:15:00","2026-05-25 06:30:00",FIFTEEN_MINUTES,HEAT,0,18,18.46,21.3,52.9,513,13.4,13.5
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 06:15:00","2026-05-25 06:30:00",FIFTEEN_MINUTES,HEAT,0,18,18.46,21,52.9,513,12.8,12.8
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 06:15:00","2026-05-25 06:30:00",FIFTEEN_MINUTES,HEAT,0,18,18.46,20.8,52.9,513,12.9,12.9
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 06:30:00","2026-05-25 06:45:00",FIFTEEN_MINUTES,HEAT,0,18,18.335,21.1,53.95,494,13.2,13.1
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 06:30:00","2026-05-25 06:45:00",FIFTEEN_MINUTES,HEAT,0,18,18.335,21.5,53.95,494,13.1,13.1
1c893f75-4599-4402-9d4c-1017aa858fa8,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 06:30:00","2026-05-25 06:45:00",FIFTEEN_MINUTES,HEAT,0,18,18.335,21.6,53.95,494,13.7,13.7
e72fea56-abe7-4d3f-a0ed-1e6b6c462157,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 06:30:00","2026-05-25 06:45:00",FIFTEEN_MINUTES,HEAT,0,18,18.335,21.25,53.95,494,13.2,13.2
930f3621-05df-4574-9270-9d994c5b716c,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 06:45:00","2026-05-25 07:00:00",FIFTEEN_MINUTES,HEAT,0,18,18.52,21.55,53.9,486,13.4,13.5
bdaf0e14-2cd1-43c8-b9ea-b3c90309f773,3dbed10b-9e88-4163-916d-3182e2ecc69f,"2026-05-25 06:45:00","2026-05-25 07:00:00",FIFTEEN_MINUTES,HEAT,0,18,18.52,21.9,53.9,486,13.3,13.3
